id_transacao;data_transacao;cpf_aluno;nome_aluno;plano_adquirido;cep_cobranca;valor_brl
TX-50318;23/01/2024;871.485.524-00;Aluno_Tech_1441;Básico;90010150;49,90
TX-50319;2024-06-22;082.137.118-58;Aluno_Tech_1443;Premium;04538133;99,90
TX-50320;2024-08-22;103.241.714-55;Aluno_Tech_370;Básico;01001000;49,90
TX-50321;2024-02-13;801.867.740-95;Aluno_Tech_2077;Premium;50010000;99,90
TX-50322;28/04/2024;054.235.733-00;Aluno_Tech_160;;80010010;49,90
TX-50323;2024-01-16;056.461.607-90;Aluno_Tech_2490;Premium;60060440;99,90
TX-50324;07/02/2024;39065402519;Aluno_Tech_2449;Básico;;49,90
TX-50325;2024-06-14;63211960457;Aluno_Tech_2585;Básico;69010000;49,90
TX-50326;2024-08-22;43395275302;Aluno_Tech_1640;Básico;90010150;49,90
TX-50327;2024-05-31;423.324.165-95;Aluno_Tech_2695;;04538133;99,90
TX-50328;18/05/2024;754.821.456-11;Aluno_Tech_839;Anual;50010000;899,00
TX-50329;11/05/2024;301.481.160-27;Aluno_Tech_2760;Premium;30140071;99,90
TX-50330;30/10/2024;809.788.754-19;Aluno_Tech_1248;Básico;60060440;49,90
TX-50331;17/07/2024;468.341.465-12;Aluno_Tech_1023;Premium;30140071;99,90
TX-50332;26/09/2024;408.386.631-41;Aluno_Tech_425;Básico;60060440;49,90
TX-50333;2024-10-29;966.416.052-05;Aluno_Tech_146;Básico;20031050;49,90
TX-50334;2024-03-04;50533158680;Aluno_Tech_39;Básico;01001000;49,90
TX-50335;2024-04-07;265.826.312-09;Aluno_Tech_1125;Premium;80010010;99,90
TX-50336;19/02/2024;02232883736;Aluno_Tech_1196;Premium;01001000;99,90
TX-50337;2024-04-23;122.362.316-52;Aluno_Tech_57;Premium;20031050;99,90
TX-50338;25/03/2024;01667998404;Aluno_Tech_826;Anual;50010000;899,00
TX-50339;2024-06-20;175.902.517-80;Aluno_Tech_1206;Anual;70040010;899,00
TX-50340;10/01/2024;607.578.984-75;Aluno_Tech_2986;Premium;80010010;99,90
TX-50341;2024-06-25;417.692.743-75;Aluno_Tech_1455;Básico;04538133;49,90
TX-50342;2024-06-15;842.431.983-49;Aluno_Tech_2415;Básico;60060440;49,90
TX-50343;2024-12-21;99255027212;Aluno_Tech_1112;Anual;60060440;899,00
TX-50344;2024-06-05;543.788.260-20;Aluno_Tech_1819;Premium;20031050;99,90
TX-50345;31/12/2024;80691961220;Aluno_Tech_2535;Premium;01001000;99,90
TX-50346;2024-10-13;01702695239;Aluno_Tech_753;Anual;30140071;899,00
TX-50347;2024-08-27;591.579.089-58;Aluno_Tech_2674;Premium;50010000;99,90
TX-50348;17/08/2024;605.033.746-28;Aluno_Tech_2512;Básico;04538133;49,90
TX-50349;2024-07-07;621.182.339-81;Aluno_Tech_259;Premium;04538133;99,90
TX-50350;14/08/2024;68344149754;Aluno_Tech_1185;Premium;80010010;99,90
TX-50351;2024-02-04;84336875065;Aluno_Tech_1809;Premium;01001000;99,90
TX-50352;2024-05-29;88209088327;Aluno_Tech_1264;;50010000;49,90
TX-50353;2024-03-17;724.010.783-39;Aluno_Tech_1218;Premium;70040010;99,90
TX-50354;29/04/2024;15217465328;Aluno_Tech_2287;Premium;30140071;99,90
TX-50355;2024-03-27;064.157.809-13;Aluno_Tech_2789;Anual;80010010;899,00
TX-50356;2024-08-14;306.260.423-99;Aluno_Tech_1618;Anual;50010000;899,00
TX-50357;2024-06-13;045.306.935-54;Aluno_Tech_2009;Anual;30140071;899,00
TX-50358;11/10/2024;324.725.058-17;Aluno_Tech_2116;Anual;50010000;899,00
TX-50359;2024-09-08;780.378.912-91;Aluno_Tech_2794;Básico;01001000;49,90
TX-50360;21/10/2024;10429483139;Aluno_Tech_2231;Básico;60060440;49,90
TX-50361;11/03/2024;10062312006;Aluno_Tech_256;Anual;30140071;899,00
TX-50362;2024-08-25;434.606.664-04;Aluno_Tech_1504;Básico;70040010;49,90
TX-50363;07/04/2024;056.820.175-28;Aluno_Tech_2561;Básico;60060440;49,90
TX-50364;2024-11-06;453.157.905-41;Aluno_Tech_2608;Básico;50010000;49,90
TX-50365;31/10/2024;67969278698;Aluno_Tech_644;Básico;60060440;49,90
TX-50366;2024-05-02;40779433297;Aluno_Tech_1953;Básico;01001000;49,90
TX-50367;2024-12-29;842.431.983-49;Aluno_Tech_2415;Premium;90010150;99,90
TX-50368;2024-04-18;566.948.993-43;Aluno_Tech_2776;Anual;20031050;899,00
TX-50369;2024-10-27;935.118.718-75;Aluno_Tech_1242;Básico;50010000;49,90
TX-50370;2024-06-11;79789124856;Aluno_Tech_2297;Anual;20031050;899,00
TX-50371;2024-06-15;29573783100;Aluno_Tech_2692;Básico;30140071;49,90
TX-50372;28/01/2024;13966055848;Aluno_Tech_611;Básico;60060440;49,90
TX-50373;2024-08-08;29559636316;Aluno_Tech_2220;Premium;20031050;99,90
TX-50374;20/12/2024;599.102.290-99;Aluno_Tech_140;Premium;01001000;99,90
TX-50375;24/02/2024;00515532363;Aluno_Tech_1528;Básico;80010010;49,90
TX-50376;04/08/2024;339.547.940-47;Aluno_Tech_2607;Premium;50010000;99,90
TX-50377;19/06/2024;15217465328;Aluno_Tech_2287;Premium;50010000;99,90
TX-50378;15/03/2024;12762239869;Aluno_Tech_2636;Básico;70040010;49,90
TX-50379;2024-11-01;768.389.030-83;Aluno_Tech_953;Básico;60060440;49,90
TX-50380;06/10/2024;10633016535;Aluno_Tech_1545;Anual;50010000;899,00
TX-50381;22/09/2024;161.942.321-96;Aluno_Tech_2771;Premium;01001000;99,90
TX-50382;2024-09-16;08427109490;Aluno_Tech_79;Básico;;49,90
TX-50383;2024-08-01;870.450.691-03;Aluno_Tech_1711;Premium;60060440;99,90
TX-50384;2024-01-24;226.984.858-68;Aluno_Tech_436;Básico;60060440;49,90
TX-50385;04/10/2024;95814671734;Aluno_Tech_828;Básico;70040010;49,90
TX-50386;2024-12-22;251.207.346-77;Aluno_Tech_1430;Premium;04538133;99,90
TX-50387;2024-05-05;394.380.403-82;Aluno_Tech_1587;Básico;04538133;49,90
TX-50388;2024-04-14;375.656.976-48;Aluno_Tech_2836;Básico;90010150;49,90
TX-50389;2024-02-04;297.013.712-75;Aluno_Tech_1927;Premium;70040010;99,90
TX-50390;01/02/2024;51046250604;Aluno_Tech_2838;Básico;60060440;49,90
TX-50391;24/02/2024;615.402.119-40;Aluno_Tech_1735;Básico;20031050;49,90
TX-50392;2024-02-16;325.012.495-85;Aluno_Tech_741;Premium;60060440;99,90
TX-50393;22/09/2024;49501364968;Aluno_Tech_950;Básico;90010150;49,90
TX-50394;02/10/2024;781.554.260-33;Aluno_Tech_2423;Premium;20031050;99,90
TX-50395;2024-01-24;214.764.925-22;Aluno_Tech_811;Premium;20031050;99,90
TX-50396;19/10/2024;345.029.586-11;Aluno_Tech_2959;;20031050;49,90
TX-50397;18/03/2024;83168163694;Aluno_Tech_2965;Básico;04538133;49,90
TX-50398;07/11/2024;480.157.164-62;Aluno_Tech_746;Premium;20031050;99,90
TX-50399;2024-12-22;275.326.973-47;Aluno_Tech_315;Básico;01001000;49,90
TX-50400;11/04/2024;313.427.557-07;Aluno_Tech_2948;Básico;70040010;49,90
TX-50401;2024-10-28;449.639.243-74;Aluno_Tech_1638;;04538133;49,90
TX-50402;2024-11-30;572.026.656-97;Aluno_Tech_2248;Básico;30140071;49,90
TX-50403;2024-11-13;451.475.410-20;Aluno_Tech_1073;Anual;50010000;899,00
TX-50404;2024-08-10;357.788.116-08;Aluno_Tech_1294;Básico;90010150;49,90
TX-50405;2024-05-23;598.811.457-16;Aluno_Tech_1863;Premium;30140071;99,90
TX-50406;23/10/2024;783.703.175-02;Aluno_Tech_2427;Básico;01001000;49,90
TX-50407;10/04/2024;471.136.337-81;Aluno_Tech_1650;Básico;70040010;49,90
TX-50408;08/07/2024;147.621.236-84;Aluno_Tech_3000;Anual;60060440;899,00
TX-50409;2024-03-14;158.901.649-10;Aluno_Tech_2529;Básico;90010150;49,90
TX-50410;2024-11-23;402.740.675-36;Aluno_Tech_2627;Básico;70040010;49,90
TX-50411;07/08/2024;851.732.895-70;Aluno_Tech_2571;Anual;50010000;899,00
TX-50412;15/01/2024;271.559.835-19;Aluno_Tech_1465;Premium;01001000;99,90
TX-50413;09/07/2024;277.167.014-36;Aluno_Tech_421;Básico;50010000;49,90
TX-50414;12/05/2024;995.527.177-95;Aluno_Tech_151;Premium;90010150;99,90
TX-50415;2024-12-11;923.271.937-10;Aluno_Tech_65;Premium;80010010;99,90
TX-50416;21/03/2024;413.845.960-03;Aluno_Tech_1235;Básico;90010150;49,90
TX-50417;2024-12-25;430.391.171-22;Aluno_Tech_17;Básico;20031050;49,90
TX-50418;20/05/2024;607.047.266-70;Aluno_Tech_2603;Básico;60060440;49,90
TX-50419;2024-07-15;87688687829;Aluno_Tech_1669;Premium;60060440;99,90
TX-50420;21/04/2024;14770538324;Aluno_Tech_574;Básico;01001000;49,90
TX-50421;2024-07-10;907.895.677-17;Aluno_Tech_917;Premium;70040010;99,90
TX-50422;25/05/2024;286.716.323-42;Aluno_Tech_932;Básico;90010150;49,90
TX-50423;2024-08-22;249.671.832-20;Aluno_Tech_872;Básico;60060440;49,90
TX-50424;2024-01-27;96105566123;Aluno_Tech_564;Premium;01001000;99,90
TX-50425;10/09/2024;904.410.404-70;Aluno_Tech_2855;Básico;90010150;49,90
TX-50426;2024-07-21;361.530.515-96;Aluno_Tech_168;Premium;01001000;99,90
TX-50427;2024-12-29;114.921.643-30;Aluno_Tech_524;Premium;30140071;99,90
TX-50428;01/11/2024;496.330.833-97;Aluno_Tech_2212;Básico;70040010;49,90
TX-50429;11/06/2024;18361133828;Aluno_Tech_2284;Premium;60060440;99,90
TX-50430;2024-08-29;27728813773;Aluno_Tech_854;Básico;01001000;49,90
TX-50431;2024-05-18;09779780289;Aluno_Tech_2689;Básico;60060440;49,90
TX-50432;11/05/2024;791.505.962-92;Aluno_Tech_2035;Básico;50010000;49,90
TX-50433;15/04/2024;005.856.154-46;Aluno_Tech_2311;;30140071;899,00
TX-50434;17/11/2024;603.029.922-00;Aluno_Tech_479;Básico;70040010;49,90
TX-50435;01/06/2024;122.182.315-90;Aluno_Tech_1576;Básico;20031050;49,90
TX-50436;2024-12-08;218.835.279-37;Aluno_Tech_2243;Básico;90010150;49,90
TX-50437;10/06/2024;56340918530;Aluno_Tech_2572;Básico;04538133;49,90
TX-50438;15/06/2024;64455618538;Aluno_Tech_1149;Básico;69010000;49,90
TX-50439;2024-06-25;595.002.601-23;Aluno_Tech_2068;Anual;50010000;899,00
TX-50440;06/11/2024;823.578.452-10;Aluno_Tech_620;Premium;69010000;99,90
TX-50441;2024-06-14;08708269726;Aluno_Tech_2142;Básico;90010150;49,90
TX-50442;2024-08-10;745.245.557-65;Aluno_Tech_1401;Básico;90010150;49,90
TX-50443;21/03/2024;917.851.385-53;Aluno_Tech_1361;Básico;50010000;49,90
TX-50444;20/05/2024;616.088.197-36;Aluno_Tech_2406;Básico;50010000;49,90
TX-50445;10/09/2024;608.706.626-86;Aluno_Tech_1220;Básico;20031050;49,90
TX-50446;2024-04-27;337.218.856-00;Aluno_Tech_1689;Básico;80010010;49,90
TX-50447;29/01/2024;674.233.629-30;Aluno_Tech_960;Anual;30140071;899,00
TX-50448;20/06/2024;389.173.690-81;Aluno_Tech_2966;Básico;50010000;49,90
TX-50449;19/12/2024;855.759.940-40;Aluno_Tech_2796;Anual;80010010;899,00
TX-50450;2024-09-06;80512080054;Aluno_Tech_1487;Premium;50010000;99,90
TX-50451;12/01/2024;877.169.472-22;Aluno_Tech_519;Premium;30140071;99,90
TX-50452;16/03/2024;76383543466;Aluno_Tech_2744;Premium;80010010;99,90
TX-50453;09/08/2024;35841438450;Aluno_Tech_194;Básico;50010000;49,90
TX-50454;10/08/2024;514.486.983-16;Aluno_Tech_2442;Premium;60060440;99,90
TX-50455;2024-12-12;864.708.213-32;Aluno_Tech_2357;Anual;30140071;899,00
TX-50456;2024-08-04;469.263.296-80;Aluno_Tech_936;Premium;04538133;99,90
TX-50457;2024-08-30;588.537.982-38;Aluno_Tech_1639;Premium;70040010;99,90
TX-50458;06/04/2024;192.832.764-85;Aluno_Tech_8;Premium;20031050;99,90
TX-50459;2024-09-28;91649701675;Aluno_Tech_1741;Premium;90010150;99,90
TX-50460;25/01/2024;237.530.284-28;Aluno_Tech_2540;Básico;;49,90
TX-50461;2024-09-23;580.783.613-86;Aluno_Tech_300;Premium;60060440;99,90
TX-50462;2024-05-01;473.864.631-11;Aluno_Tech_747;Anual;70040010;899,00
TX-50463;17/02/2024;312.908.781-88;Aluno_Tech_462;Básico;60060440;49,90
TX-50464;28/10/2024;975.161.369-80;Aluno_Tech_147;Básico;50010000;49,90
TX-50465;2024-01-18;81442944404;Aluno_Tech_652;Premium;80010010;99,90
TX-50466;2024-01-17;902.259.999-00;Aluno_Tech_927;Premium;01001000;99,90
TX-50467;24/02/2024;714.708.272-98;Aluno_Tech_1106;Anual;69010000;899,00
TX-50468;2024-06-01;24728289508;Aluno_Tech_2046;Premium;01001000;99,90
TX-50469;16/07/2024;875.921.299-30;Aluno_Tech_2086;Básico;69010000;49,90
TX-50470;14/11/2024;76031089009;Aluno_Tech_739;Básico;50010000;49,90
TX-50471;2024-02-29;578.655.575-58;Aluno_Tech_2645;Básico;80010010;49,90
TX-50472;2024-10-06;111.926.921-01;Aluno_Tech_663;Básico;90010150;49,90
TX-50473;2024-12-20;256.504.607-36;Aluno_Tech_2779;Básico;20031050;49,90
TX-50474;26/07/2024;66608112653;Aluno_Tech_1813;Básico;50010000;49,90
TX-50475;10/11/2024;67899730872;Aluno_Tech_827;Premium;69010000;99,90
TX-50476;21/03/2024;64853207767;Aluno_Tech_2924;Básico;90010150;49,90
TX-50477;2024-08-06;831.520.377-08;Aluno_Tech_1228;Anual;30140071;899,00
TX-50478;15/03/2024;215.573.257-07;Aluno_Tech_1410;Básico;01001000;49,90
TX-50479;04/08/2024;554.601.585-32;Aluno_Tech_671;Anual;69010000;899,00
TX-50480;2024-09-16;71317197810;Aluno_Tech_2401;Básico;30140071;49,90
TX-50481;01/08/2024;054.522.801-89;Aluno_Tech_833;Premium;90010150;99,90
TX-50482;17/04/2024;158.482.669-05;Aluno_Tech_1785;Premium;69010000;99,90
TX-50483;30/08/2024;24473158489;Aluno_Tech_1136;Premium;60060440;99,90
TX-50484;22/05/2024;414.701.235-33;Aluno_Tech_2687;Básico;69010000;49,90
TX-50485;2024-08-24;15577881706;Aluno_Tech_706;Básico;30140071;49,90
TX-50486;2024-07-06;974.325.122-72;Aluno_Tech_1168;Premium;80010010;99,90
TX-50487;09/09/2024;456.284.177-00;Aluno_Tech_1034;Básico;70040010;49,90
TX-50488;2024-12-09;483.564.208-22;Aluno_Tech_413;Básico;01001000;49,90
TX-50489;24/11/2024;08782116083;Aluno_Tech_1956;Básico;80010010;49,90
TX-50490;05/06/2024;046.947.258-82;Aluno_Tech_1394;Básico;60060440;49,90
TX-50491;09/01/2024;21575626489;Aluno_Tech_2940;Básico;04538133;49,90
TX-50492;08/12/2024;534.050.892-71;Aluno_Tech_2435;Básico;69010000;49,90
TX-50493;2024-09-01;042.322.775-01;Aluno_Tech_2100;Básico;01001000;49,90
TX-50494;07/05/2024;315.922.912-28;Aluno_Tech_2982;Anual;90010150;899,00
TX-50495;2024-10-20;132.394.564-43;Aluno_Tech_2733;Básico;20031050;49,90
TX-50496;20/10/2024;456.185.174-77;Aluno_Tech_1730;Premium;70040010;99,90
TX-50497;08/12/2024;179.291.117-33;Aluno_Tech_678;Básico;69010000;49,90
TX-50498;11/08/2024;062.272.362-68;Aluno_Tech_1450;Premium;30140071;99,90
TX-50499;2024-09-04;30284395900;Aluno_Tech_242;Básico;90010150;49,90
TX-50500;2024-06-15;13915596302;Aluno_Tech_778;Anual;70040010;899,00
TX-50501;2024-01-10;12196565261;Aluno_Tech_316;Básico;70040010;49,90
TX-50502;2024-04-13;353.961.367-66;Aluno_Tech_750;Básico;90010150;49,90
TX-50503;2024-09-25;374.605.233-56;Aluno_Tech_995;Premium;69010000;99,90
TX-50504;2024-09-21;956.740.687-12;Aluno_Tech_2920;Anual;90010150;899,00
TX-50505;2024-10-28;413.845.960-03;Aluno_Tech_1235;Anual;60060440;899,00
TX-50506;2024-06-27;727.422.091-82;Aluno_Tech_942;Anual;50010000;899,00
TX-50507;09/08/2024;326.773.602-17;Aluno_Tech_26;Premium;90010150;99,90
TX-50508;29/03/2024;10291617476;Aluno_Tech_2104;Premium;20031050;99,90
TX-50509;2024-02-21;223.996.477-42;Aluno_Tech_2407;Premium;80010010;99,90
TX-50510;2024-10-05;706.810.390-19;Aluno_Tech_1581;Premium;20031050;99,90
TX-50511;19/08/2024;793.355.486-50;Aluno_Tech_705;Básico;01001000;49,90
TX-50512;2024-11-20;73178108009;Aluno_Tech_25;Básico;80010010;49,90
TX-50513;2024-11-18;934.768.701-46;Aluno_Tech_348;Anual;20031050;899,00
TX-50514;2024-05-21;054.914.774-86;Aluno_Tech_2280;Anual;69010000;899,00
TX-50515;22/05/2024;729.284.222-42;Aluno_Tech_713;Básico;69010000;49,90
TX-50516;2024-05-09;629.619.431-59;Aluno_Tech_268;Anual;04538133;899,00
TX-50517;2024-03-17;535.846.405-04;Aluno_Tech_2317;Básico;60060440;49,90
TX-50518;2024-01-26;45819204859;Aluno_Tech_2475;Premium;01001000;99,90
TX-50519;29/07/2024;853.208.953-48;Aluno_Tech_1648;Anual;80010010;899,00
TX-50520;18/02/2024;205.464.754-34;Aluno_Tech_1633;Básico;69010000;49,90
TX-50521;2024-04-25;084.672.925-39;Aluno_Tech_2480;Básico;80010010;49,90
TX-50522;2024-08-08;698.640.790-42;Aluno_Tech_763;Premium;50010000;99,90
TX-50523;18/12/2024;487.099.861-03;Aluno_Tech_378;Premium;90010150;99,90
TX-50524;2024-09-04;62447951302;Aluno_Tech_1357;Básico;04538133;49,90
TX-50525;28/01/2024;36788127832;Aluno_Tech_1053;Premium;20031050;99,90
TX-50526;2024-02-05;523.112.327-70;Aluno_Tech_2005;Premium;69010000;99,90
TX-50527;06/02/2024;780.727.903-66;Aluno_Tech_2405;Básico;60060440;49,90
TX-50528;20/05/2024;688.777.925-07;Aluno_Tech_2551;Anual;20031050;899,00
TX-50529;2024-10-10;402.620.858-36;Aluno_Tech_2373;Básico;70040010;49,90
TX-50530;15/08/2024;13711815197;Aluno_Tech_2367;Básico;50010000;49,90
TX-50531;2024-04-14;912.711.307-85;Aluno_Tech_1160;Premium;50010000;99,90
TX-50532;2024-08-06;915.114.367-43;Aluno_Tech_2721;Premium;69010000;99,90
TX-50533;2024-12-07;15274205402;Aluno_Tech_225;Anual;01001000;899,00
TX-50534;2024-01-31;91163319406;Aluno_Tech_1364;Premium;01001000;99,90
TX-50535;2024-11-01;210.219.237-70;Aluno_Tech_1623;Anual;70040010;899,00
TX-50536;25/12/2024;440.907.977-80;Aluno_Tech_1314;Básico;04538133;49,90
TX-50537;28/01/2024;201.388.253-00;Aluno_Tech_2964;Básico;30140071;49,90
TX-50538;15/08/2024;46813592629;Aluno_Tech_1981;Premium;60060440;99,90
TX-50539;23/05/2024;567.243.807-58;Aluno_Tech_939;Básico;01001000;49,90
TX-50540;28/08/2024;811.230.388-64;Aluno_Tech_2300;Básico;20031050;49,90
TX-50541;2024-08-11;341.036.971-64;Aluno_Tech_171;Premium;20031050;99,90
TX-50542;2024-03-17;850.720.811-84;Aluno_Tech_841;Básico;30140071;49,90
TX-50543;2024-08-28;638.309.723-77;Aluno_Tech_2642;Anual;30140071;899,00
TX-50544;14/06/2024;546.130.873-25;Aluno_Tech_2870;Básico;69010000;49,90
TX-50545;2024-09-30;916.093.659-25;Aluno_Tech_1807;Premium;50010000;99,90
TX-50546;2024-02-18;707.933.496-99;Aluno_Tech_825;Básico;20031050;49,90
TX-50547;20/02/2024;904.137.977-08;Aluno_Tech_481;Básico;69010000;49,90
TX-50548;2024-07-09;970.255.128-50;Aluno_Tech_2171;Anual;01001000;899,00
TX-50549;02/06/2024;120.704.961-12;Aluno_Tech_893;Anual;50010000;899,00
TX-50550;2024-04-10;05802566264;Aluno_Tech_931;Anual;30140071;899,00
TX-50551;12/10/2024;269.582.641-93;Aluno_Tech_1831;Básico;69010000;49,90
TX-50552;2024-08-02;49029502606;Aluno_Tech_1848;Básico;20031050;49,90
TX-50553;20/09/2024;89311325309;Aluno_Tech_1548;Básico;50010000;49,90
TX-50554;24/06/2024;09754510571;Aluno_Tech_1031;Premium;80010010;99,90
TX-50555;07/08/2024;656.766.182-80;Aluno_Tech_237;Premium;20031050;99,90
TX-50556;2024-11-07;08511919406;Aluno_Tech_2970;Anual;01001000;899,00
TX-50557;2024-01-17;361.128.497-12;Aluno_Tech_1018;Anual;20031050;899,00
TX-50558;2024-10-19;225.174.224-78;Aluno_Tech_2334;Básico;04538133;49,90
TX-50559;09/08/2024;354.503.698-75;Aluno_Tech_2460;Anual;90010150;899,00
TX-50560;27/01/2024;913.410.389-98;Aluno_Tech_2556;Básico;69010000;49,90
TX-50561;31/07/2024;35058319993;Aluno_Tech_891;Básico;70040010;49,90
TX-50562;2024-12-21;466.232.360-66;Aluno_Tech_2545;Básico;04538133;49,90
TX-50563;2024-10-07;504.702.059-20;Aluno_Tech_2214;Básico;50010000;49,90
TX-50564;2024-04-06;386.667.548-85;Aluno_Tech_1308;Premium;70040010;99,90
TX-50565;10/04/2024;896.321.743-48;Aluno_Tech_2057;;70040010;49,90
TX-50566;2024-12-01;648.831.921-30;Aluno_Tech_1303;Anual;50010000;899,00
TX-50567;2024-09-07;200.848.426-28;Aluno_Tech_2848;Anual;01001000;899,00
TX-50568;2024-09-25;686.334.141-71;Aluno_Tech_989;Premium;50010000;99,90
TX-50569;2024-02-19;870.605.664-49;Aluno_Tech_886;Básico;01001000;49,90
TX-50570;28/01/2024;579.197.111-77;Aluno_Tech_1320;Anual;70040010;899,00
TX-50571;2024-05-28;99465796778;Aluno_Tech_751;Básico;20031050;49,90
TX-50572;2024-06-07;842.450.882-30;Aluno_Tech_459;;80010010;99,90
TX-50573;19/05/2024;162.259.364-24;Aluno_Tech_1970;Anual;30140071;899,00
TX-50574;2024-01-10;495.005.070-21;Aluno_Tech_1431;;90010150;99,90
TX-50575;2024-05-27;614.982.824-74;Aluno_Tech_963;;80010010;99,90
TX-50576;2024-11-07;414.900.385-82;Aluno_Tech_2713;Básico;80010010;49,90
TX-50577;12/09/2024;145.211.823-05;Aluno_Tech_1290;Anual;30140071;899,00
TX-50578;11/09/2024;299.911.914-37;Aluno_Tech_379;Básico;70040010;49,90
TX-50579;2024-08-02;401.348.087-54;Aluno_Tech_1818;Premium;70040010;99,90
TX-50580;2024-09-29;60119391040;Aluno_Tech_2305;Básico;20031050;49,90
TX-50581;2024-05-31;53849516300;Aluno_Tech_1800;Premium;60060440;99,90
TX-50582;2024-03-26;303.441.448-01;Aluno_Tech_612;Básico;01001000;49,90
TX-50583;12/05/2024;18167784860;Aluno_Tech_2011;Premium;70040010;99,90
TX-50584;11/08/2024;172.084.964-12;Aluno_Tech_1140;Básico;60060440;49,90
TX-50585;2024-04-06;96706670383;Aluno_Tech_1230;Premium;70040010;99,90
TX-50586;2024-09-03;025.039.261-50;Aluno_Tech_264;Premium;80010010;99,90
TX-50587;2024-11-28;72520456507;Aluno_Tech_731;Básico;69010000;49,90
TX-50588;13/12/2024;518.689.268-85;Aluno_Tech_598;Básico;01001000;49,90
TX-50589;2024-11-08;133.480.396-06;Aluno_Tech_352;Básico;80010010;49,90
TX-50590;12/01/2024;99809497679;Aluno_Tech_1950;Anual;20031050;899,00
TX-50591;31/03/2024;956.133.718-57;Aluno_Tech_1847;Básico;50010000;49,90
TX-50592;23/10/2024;72461919682;Aluno_Tech_636;Anual;50010000;899,00
TX-50593;2024-07-15;561.786.880-24;Aluno_Tech_1804;Premium;20031050;99,90
TX-50594;04/07/2024;208.283.230-97;Aluno_Tech_1774;Premium;80010010;99,90
TX-50595;2024-04-30;357.004.129-85;Aluno_Tech_2375;Anual;01001000;899,00
TX-50596;25/01/2024;046.947.258-82;Aluno_Tech_1394;Premium;01001000;99,90
TX-50597;2024-12-06;489.090.100-02;Aluno_Tech_409;Básico;30140071;49,90
TX-50598;28/01/2024;182.307.681-53;Aluno_Tech_621;Básico;20031050;49,90
TX-50599;15/05/2024;95512405616;Aluno_Tech_616;Anual;30140071;899,00
TX-50600;01/07/2024;80263257029;Aluno_Tech_1174;Anual;04538133;899,00
TX-50601;2024-06-10;718.939.530-09;Aluno_Tech_2320;Básico;69010000;49,90
TX-50602;02/09/2024;965.685.120-01;Aluno_Tech_2839;Premium;60060440;99,90
TX-50603;05/03/2024;81880442884;Aluno_Tech_1790;Premium;70040010;99,90
TX-50604;2024-12-27;900.362.211-63;Aluno_Tech_2275;Anual;60060440;899,00
TX-50605;2024-11-24;783.391.878-48;Aluno_Tech_231;;70040010;99,90
TX-50606;17/08/2024;380.274.148-06;Aluno_Tech_2428;Básico;90010150;49,90
TX-50607;2024-08-31;906.764.909-05;Aluno_Tech_2321;Anual;80010010;899,00
TX-50608;03/11/2024;21690392282;Aluno_Tech_2443;Premium;80010010;99,90
TX-50609;21/03/2024;450.892.038-14;Aluno_Tech_900;Básico;;49,90
TX-50610;23/03/2024;42557782050;Aluno_Tech_1601;Básico;30140071;49,90
TX-50611;2024-05-07;21946723207;Aluno_Tech_683;Básico;80010010;49,90
TX-50612;2024-07-14;25313795686;Aluno_Tech_2564;Anual;20031050;899,00
TX-50613;27/04/2024;230.342.028-81;Aluno_Tech_2199;Anual;69010000;899,00
TX-50614;07/05/2024;294.511.686-30;Aluno_Tech_377;Básico;01001000;49,90
TX-50615;14/12/2024;843.769.929-09;Aluno_Tech_2802;Premium;69010000;99,90
TX-50616;14/07/2024;19017222441;Aluno_Tech_2200;Básico;70040010;49,90
TX-50617;2024-06-13;019.153.057-30;Aluno_Tech_2383;Básico;69010000;49,90
TX-50618;04/07/2024;361.332.541-14;Aluno_Tech_889;Básico;20031050;49,90
TX-50619;2024-02-12;701.851.067-81;Aluno_Tech_858;Básico;70040010;49,90
TX-50620;2024-12-21;70296670693;Aluno_Tech_346;Premium;30140071;99,90
TX-50621;2024-09-14;35494012808;Aluno_Tech_1167;Básico;01001000;49,90
